6288,0,30599772,10.5986 
6289,0,96797891,10.5986 
6296,0,0,10.5986
6298,8997691,0,10.5986
6299,0,0,10.5986
6302,0,0,10.5986
6303,0,125024358,10.5986 
6305,0,109353829,10.5986
6307,0,0,10.5986
6308,0,0,10.5986
6310,0,141503111,10.5986
6311,0,0,10.5986
6313,0,0,10.5986
6321,0,0,10.5986
6326,0,0,10.5986
6327,0,0,10.5986
6328,0,177746638,10.5986
6329,0,108673334,10.5986 
6330,0,154854178,10.5986 
6331,0,92756342,10.5986 
6333,0,0,10.5986
6334,0,0,10.5986
6335,0,0,10.5986
6336,0,0,10.5986
6337,0,0,10.5986
6338,0,0,10.5986
6339,0,0,10.5986
6340,0,0,10.5986 
6341,0,65216734,10.5986 
6346,2027555,0,10.5986 
6347,1001879,0,10.5986 
6348,0,67650787,10.5986 
6349,338869,76044234,10.5986 
6351,1011843,0,10.5986 
6352,0,0,10.5986
6353,0,84735853,10.5986 
6354,0,27266540,10.5986 
6356,3840802,0,10.5986 
6357,12053611,0,10.5986 
6359,0,5980973,10.5986 
6361,0,0,10.5986
6362,0,0,10.5986
6363,0,0,10.5986
6366,0,0,10.5986
6367,0,0,10.5986
6368,0,0,10.5986
6369,0,0,10.5986
6370,0,0,10.5986
6377,0,106252747,10.5986 
6379,0,0,10.5986
6380,0,0,10.5986
6381,0,0,10.5986 
6382,0,0,10.5986
6383,0,0,10.5986
6384,0,55667660,10.5986 
6385,663130,0,10.5986 
6386,0,0,10.5986 
6396,0,18310415,10.5986 
6399,689504,79742474,10.5986 
6420,0,0,10.1998
6421,0,0,10.1998
6422,0,0,10.1998
6426,0,0,10.1998
6428,0,0,10.1998
6429,0,154099694,10.1998
6430,0,0,10.1998
6431,679004,121605890,10.1998
6432,0,0,10.1998
6433,0,0,10.1998
6437,0,57973029,10.1998
6442,0,0,10.1998
6443,0,0,10.1998 
6444,0,29358489,10.1998
6445,0,0,10.1998
6449,0,0,10.1998
6450,0,0,10.1998
6451,0,149334071,10.1998
6452,0,0,10.1998
6453,0,0,10.1998
6454,0,50494119,10.1998 
6455,1366831,0,10.1998 
6456,0,0,10.1998
6457,0,0,10.1998
6458,0,136614290,10.1998 
6459,0,44393310,10.1998 
6460,1029558,11695798,10.1998 
6461,0,0,10.1998
6462,0,0,10.1998
6463,0,132818314,10.1998
6464,0,70798549,10.1998
6465,0,0,10.1998
6466,1012112,0,10.1998
6467,0,0,10.1998
6468,0,46948363,10.1998
6470,1428765,83288070,10.1998 
6471,704554,12652192,10.1998
6472,2680691,0,10.1998
6473,0,0,10.1998
6474,0,0,10.1998
6475,0,0,10.1998
6476,1343655,0,10.1998
6479,0,0,10.1998
6481,0,0,10.1998
6482,0,0,10.1998
6483,0,0,10.1998
6484,0,0,10.1998
6485,0,66417852,10.1998
6486,0,0,10.1998
6488,0,0,10.1998
6489,0,0,10.1998
6491,0,0,10.1998
6492,0,0,10.1998
6498,0,0,10.1998
6499,0,0,10.1998
6501,0,0,10.1998
6502,0,0,10.1998
6510,0,0,10.1998
6511,0,0,10.1998
6512,0,0,10.1998
6513,0,0,10.1998
6514,363225,0,10.1998
6515,0,0,10.1998
6516,0,13444747,10.1998 
6522,0,0,10.1998
6523,0,0,10.1998
6524,0,0,10.1998
6525,0,0,10.1998
6546,0,0,10.1998
6547,0,0,10.1998
6548,329639,0,10.1998
6549,0,0,10.1998
6550,0,0,10.1998
6558,0,0,10.1998
6559,0,0,10.1998
6560,0,66862799,10.1998
6563,0,0,10.1998
6565,0,0,10.1998
6566,0,0,10.1998
6567,0,0,10.1998
6568,0,2996051,10.1998
6569,0,0,10.1998    
6570,0,0,10.1998
6571,0,0,10.1998
6572,0,0,10.1998
6573,0,0,10.1998
6576,0,0,10.1998
6577,0,0,10.1998
6578,0,65950803,10.1998
6581,0,0,10.1998
6582,0,39655975,10.1998
6585,0,0,10.1998
6586,0,0,10.1998
6587,0,0,10.1998
6589,0,0,10.1998
6590,0,0,10.1998
6591,335045,0,10.1998
6592,0,34780471,10.1998
6593,0,0,10.1998
6595,0,0,10.1998
6597,0,29858885,10.1998
6598,0,0,10.1998
11362,0,0,10.2129
11363,0,0,10.2129
11364,0,0,10.2129
11365,0,0,10.2129
11366,0,0,10.2129
11367,0,0,10.2129
11368,0,0,10.2129
11370,0,0,10.2129
11373,0,0,10.2129
11374,0,0,10.2129
11375,0,0,10.2129
11376,0,0,10.2129
11378,0,0,10.2129
11379,0,0,10.2129
11381,0,0,10.2129
11383,0,0,10.2129
11386,0,0,10.2129
11387,0,0,10.2129
11389,0,0,10.2129
11390,0,0,10.2129
11394,0,0,10.3894
11395,0,0,10.3894
11396,0,0,10.3894
11397,0,0,10.3894
11398,0,0,10.3894
11399,0,0,10.3894
11400,0,0,10.3894
11401,0,0,10.3894
11402,0,0,10.3894
11403,0,0,10.3894
11404,0,0,10.3894
11412,0,0,10.3894
11413,0,0,10.3894
11414,0,0,10.3894
11415,0,0,10.3894
11416,0,0,10.3894
11417,0,0,10.3894
11418,0,0,10.3894
11419,0,0,10.3894
11420,0,0,10.3894
11421,0,0,10.3894
11422,0,0,10.3894
11423,0,0,10.3894
11429,0,0,10.3894
11430,0,0,10.3894
11432,0,0,10.3894
11433,0,0,10.3894
11434,0,0,10.3894
11435,0,0,10.3894
11436,0,0,10.3894
11437,0,0,10.3894
11438,0,0,10.3894
11439,0,0,10.3894
11440,0,0,10.3894
11441,0,0,10.3894
11442,0,0,10.3894
11443,0,0,10.3894
11444,0,0,10.3894
11445,0,0,10.3894
11446,0,0,10.3894
11447,0,0,10.3894
11449,0,0,10.3894
11450,0,0,10.3894
11451,0,0,10.3894
11458,0,0,10.3894
11460,0,0,10.3894
11462,0,0,10.3894
11463,0,0,10.3894
11465,0,0,10.3894
11466,0,0,10.3894
11467,0,0,10.3894
11468,0,0,10.3894
11469,0,0,10.3894
11470,0,0,10.3894
11471,0,0,10.3894
11472,0,0,10.3894
11473,0,0,10.3894
11474,0,0,10.3894
11475,0,0,10.3894
11476,0,0,10.3894
11477,0,0,10.3894
11479,0,0,10.3894
11480,0,0,10.3894
11481,0,0,10.3894
11483,0,0,10.3894
11484,0,0,10.3894
11490,0,0,10.3894
11491,0,0,10.3894
11492,0,0,10.3894
11493,0,0,10.3894
11494,0,0,10.3894
11495,0,0,10.3894
11496,0,0,10.3894
11498,0,0,10.3894
11499,0,0,10.3894
11501,0,0,10.3894
11502,0,0,10.3894
11504,0,0,10.3894
11505,0,0,10.3894
11506,0,0,10.3894
11507,0,0,10.3894
11508,0,0,10.3894
11509,0,0,10.3894
11510,0,0,10.3894
11511,0,0,10.3894
11512,0,0,10.3894
11513,0,0,10.3894
11514,0,0,10.3894
11515,0,0,10.3894
11516,0,0,10.3894
11517,0,0,10.3894
11518,0,0,10.3894
11519,0,0,10.3894
11521,0,0,10.3894
11522,0,0,10.3894
11524,0,0,10.3894
11525,0,0,10.3894
11528,0,0,10.3894
11529,0,0,10.3894
11530,0,0,10.3894
11531,0,0,10.3894
11532,0,0,10.3894
11533,0,0,10.3894
11534,0,0,10.3894
11535,0,0,10.3894
11536,0,0,10.3894
11537,0,0,10.3894
11538,0,0,10.3894
11539,0,0,10.3894
11540,0,0,10.3894
11541,0,0,10.3894
11544,0,0,10.3894
11545,0,0,10.3894
11546,0,0,10.3894
11548,0,0,10.3894
11550,0,0,10.3894
11553,0,0,10.3894
11554,0,0,10.3894
11556,0,0,10.3894
11557,0,0,10.3894
11560,0,0,10.3894
11561,0,0,10.3894
11562,0,0,10.3894
11563,0,0,10.3894
11564,0,0,10.3894
11565,0,0,10.3894
11566,0,0,10.3894
11567,0,0,10.3894
11568,0,0,10.3894
11569,0,0,10.3894
11570,0,0,10.3894
11571,0,0,10.3894
5047,0,0,10.607
5032,0,0,10.607
5036,0,0,10.607
5038,0,0,10.607
5039,0,0,10.607
5040,0,0,10.607
5041,0,0,10.607
5043,0,0,10.607
5045,0,0,10.607
5046,0,0,10.607
5047,0,0,10.607
5051,0,0,10.607
5052,0,0,10.607
5419,0,0,10.607
